"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"populated_place-7664","noun","populated place","populated place",,"NounPPFrame","range","domain","1","dbo:timeZone","dbo:City/dbo:Town","xsd:string","0.944488103174705","dbo:timeZone","2-gram"
"populated_place-7666","noun","populated place","populated place",,"NounPPFrame","range","domain","1","dbo:timeZone","dbo:City/dbo:Town","xsd:string","0.92666995031259","dbo:timeZone","4-gram"
"Arizona-7667","noun","Arizona","Arizona",,"NounPPFrame","range","domain","1","dbo:timeZone","dbo:City/dbo:Town","xsd:string","0.89364577604355","dbo:timeZone","1-gram"
"city-7668","noun","city","city",,"NounPPFrame","range","domain","1","dbo:timeZone","dbo:City/dbo:Town","xsd:string","0.890547174376767","dbo:timeZone","1-gram"
"County_Arizona-7669","noun","County Arizona","County Arizona",,"NounPPFrame","range","domain","1","dbo:timeZone","dbo:City/dbo:Town","xsd:string","0.883790594179849","dbo:timeZone","2-gram"
"feet-7670","noun","feet","feet",,"NounPPFrame","range","domain","1","dbo:timeZone","dbo:City/dbo:Town","xsd:string","0.863749753408029","dbo:timeZone","1-gram"
"elevation-7671","noun","elevation","elevation",,"NounPPFrame","range","domain","1","dbo:timeZone","dbo:City/dbo:Town","xsd:string","0.861726920261874","dbo:timeZone","1-gram"
"President_of-7885","noun","President of","President of",,"NounPPFrame","range","domain","1","dbo:vicePresident","dbo:Politician","dbo:Politician","0.450312848626474","dbo:vicePresident","2-gram"
"President-7886","noun","President","President",,"NounPPFrame","range","domain","1","dbo:vicePresident","dbo:Politician","dbo:Politician","0.448286883581824","dbo:vicePresident","1-gram"
"grape-8109","noun","grape","grape",,"NounPPFrame","range","domain","1","dbo:wineRegion","dbo:Grape","dbo:Place","0.730552019767088","dbo:wineRegion","1-gram"
"wine-8110","noun","wine","wine",,"NounPPFrame","range","domain","1","dbo:wineRegion","dbo:Grape","dbo:Place","0.699725585002942","dbo:wineRegion","1-gram"
"variety-8111","noun","variety","variety",,"NounPPFrame","range","domain","1","dbo:wineRegion","dbo:Grape","dbo:Place","0.65555505941725","dbo:wineRegion","1-gram"
"wine_grape-8112","noun","wine grape","wine grape",,"NounPPFrame","range","domain","1","dbo:wineRegion","dbo:Grape","dbo:Place","0.610005217733409","dbo:wineRegion","2-gram"
"grape_variety-8115","noun","grape variety","grape variety",,"NounPPFrame","range","domain","1","dbo:wineRegion","dbo:Grape","dbo:Place","0.534430475478557","dbo:wineRegion","2-gram"
"wines-8117","noun","wines","wines",,"NounPPFrame","range","domain","1","dbo:wineRegion","dbo:Grape","dbo:Place","0.507370721497942","dbo:wineRegion","1-gram"
"region-8118","noun","region","region",,"NounPPFrame","range","domain","1","dbo:wineRegion","dbo:Grape","dbo:Place","0.493748980199045","dbo:wineRegion","1-gram"
"song-8128","noun","song","song",,"NounPPFrame","range","domain","1","dbo:writer","dbo:Song","dbo:Person","0.850083339683365","dbo:writer","1-gram"
"film-8129","noun","film","film",,"NounPPFrame","range","domain","1","dbo:writer","dbo:Song","dbo:Person","0.802483995518884","dbo:writer","1-gram"
"album-8133","noun","album","album",,"NounPPFrame","range","domain","1","dbo:writer","dbo:Song","dbo:Person","0.772297963386975","dbo:writer","1-gram"
"book-8134","noun","book","book",,"NounPPFrame","range","domain","1","dbo:writer","dbo:Song","dbo:Person","0.765688295350557","dbo:writer","1-gram"
"series-8135","noun","series","series",,"NounPPFrame","range","domain","1","dbo:writer","dbo:Song","dbo:Person","0.761616436952716","dbo:writer","1-gram"
"comic_book-8136","noun","comic book","comic book",,"NounPPFrame","range","domain","1","dbo:writer","dbo:Song","dbo:Person","0.758323140420359","dbo:writer","2-gram"
"song-11406","noun","song","song",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.542810148341809","dbp:artist","onegram"
"song-11407","noun","song","song",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.526104280809151","dbp:artist","threegram"
"song-11408","noun","song","song",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.524546610194176","dbp:artist","onegram"
"album-11409","noun","album","album",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.515249730181855","dbp:artist","onegram"
"song_by-11410","noun","song by","song by",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.5","dbp:artist","threegram"
"song-11411","noun","song","song",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.490288320600669","dbp:artist","twogram"
"song-11412","noun","song","song",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.489763555042398","dbp:artist","threegram"
"_song-11413","noun"," song"," song",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.482570092588051","dbp:artist","fourgram"
"American-11414","noun","American","American",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.422577127364258","dbp:artist","onegram"
"song_by_American-11415","noun","song by American","song by American",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.400891862868637","dbp:artist","threegram"
"Eurovision-11416","noun","Eurovision","Eurovision",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.993964593970926","dbp:artist","1-gram"
"Contest-11417","noun","Contest","Contest",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.993498285290913","dbp:artist","1-gram"
"Song-11418","noun","Song","Song",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.992565010749656","dbp:artist","1-gram"
"Eurovision-11419","noun","Eurovision","Eurovision",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.971329308295951","dbp:artist","2-gram"
"Eurovision_Song_Contest-11420","noun","Eurovision Song Contest","Eurovision Song Contest",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.970852128388068","dbp:artist","4-gram"
"song-11421","noun","song","song",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.968245836551854","dbp:artist","1-gram"
"album-11422","noun","album","album",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.95702592623793","dbp:artist","1-gram"
"song-11423","noun","song","song",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.956420204380148","dbp:artist","1-gram"
"song-11425","noun","song","song",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.924619785114763","dbp:artist","1-gram"
"song-11426","noun","song","song",,"NounPPFrame","range","domain","1","dbp:artist","dbo:Work","dbo:Person","0.911239344440934","dbp:artist","2-gram"
"team-21092","noun","team","team",,"NounPPFrame","range","domain","1","dbp:country","dbo:River","dbo:Country","0.917662935482247","dbp:country","onegram"
"handball-21094","noun","handball","handball",,"NounPPFrame","range","domain","1","dbp:country","dbo:River","dbo:Country","0.760885910252682","dbp:country","onegram"
"wrestler-21095","noun","wrestler","wrestler",,"NounPPFrame","range","domain","1","dbp:country","dbo:River","dbo:Country","0.727606875108999","dbp:country","onegram"
"skater-21096","noun","skater","skater",,"NounPPFrame","range","domain","1","dbp:country","dbo:River","dbo:Country","0.677014593431059","dbp:country","onegram"
"national_handball-21097","noun","national handball","national handball",,"NounPPFrame","range","domain","1","dbp:country","dbo:River","dbo:Country","0.668856054059939","dbp:country","fourgram"
"figure-21099","noun","figure","figure",,"NounPPFrame","range","domain","1","dbp:country","dbo:River","dbo:Country","0.614522507223688","dbp:country","onegram"
"figure_skater-21100","noun","figure skater","figure skater",,"NounPPFrame","range","domain","1","dbp:country","dbo:River","dbo:Country","0.60907611465191","dbp:country","twogram"
"gymnast-21102","noun","gymnast","gymnast",,"NounPPFrame","range","domain","1","dbp:country","dbo:River","dbo:Country","0.575828921962436","dbp:country","onegram"
"place-22400","noun","place","place",,"NounPPFrame","range","domain","1","dbp:date","dbo:MilitaryConflict","xsd:date","0.633218906520391","dbp:date","onegram"
"place_on-22402","noun","place on","place on",,"NounPPFrame","range","domain","1","dbp:date","dbo:MilitaryConflict","xsd:date","0.629392775379955","dbp:date","twogram"
"place_on-22403","noun","place on","place on",,"NounPPFrame","range","domain","1","dbp:date","dbo:MilitaryConflict","xsd:date","0.626186474466794","dbp:date","threegram"
"place_on-22404","noun","place on","place on",,"NounPPFrame","range","domain","1","dbp:date","dbo:MilitaryConflict","xsd:date","0.615160060602954","dbp:date","exact_string"
"race-22406","noun","race","race",,"NounPPFrame","range","domain","1","dbp:date","dbo:MilitaryConflict","xsd:date","0.505633980641732","dbp:date","onegram"
"race_held-22407","noun","race held","race held",,"NounPPFrame","range","domain","1","dbp:date","dbo:MilitaryConflict","xsd:date","0.502120150852713","dbp:date","twogram"
"University-22408","noun","University","University",,"NounPPFrame","range","domain","1","dbp:date","dbo:MilitaryConflict","xsd:date","0.483947097344661","dbp:date","onegram"
"motor-22409","noun","motor","motor",,"NounPPFrame","range","domain","1","dbp:date","dbo:MilitaryConflict","xsd:date","0.479760327321245","dbp:date","onegram"
"motor_race_held-22410","noun","motor race held","motor race held",,"NounPPFrame","range","domain","1","dbp:date","dbo:MilitaryConflict","xsd:date","0.476055558925779","dbp:date","threegram"
"race-22411","noun","race","race",,"NounPPFrame","range","domain","1","dbp:date","dbo:MilitaryConflict","xsd:date","0.948600719907246","dbp:date","1-gram"
"cricketer-22413","noun","cricketer","cricketer",,"NounPPFrame","range","domain","1","dbp:date","dbo:MilitaryConflict","xsd:date","0.9417249664802","dbp:date","1-gram"
"professional_wrestling-22415","noun","professional wrestling","professional wrestling",,"NounPPFrame","range","domain","1","dbp:date","dbo:MilitaryConflict","xsd:date","0.931810932034405","dbp:date","2-gram"
"event-22416","noun","event","event",,"NounPPFrame","range","domain","1","dbp:date","dbo:MilitaryConflict","xsd:date","0.925989276585251","dbp:date","1-gram"
"martial-22417","noun","martial","martial",,"NounPPFrame","range","domain","1","dbp:date","dbo:MilitaryConflict","xsd:date","0.919621185597635","dbp:date","1-gram"
"Grand-22418","noun","Grand","Grand",,"NounPPFrame","range","domain","1","dbp:date","dbo:MilitaryConflict","xsd:date","0.919492517027582","dbp:date","1-gram"
"Grand_Prix-22419","noun","Grand Prix","Grand Prix",,"NounPPFrame","range","domain","1","dbp:date","dbo:MilitaryConflict","xsd:date","0.919108960980715","dbp:date","2-gram"
"martial_arts-22420","noun","martial arts","martial arts",,"NounPPFrame","range","domain","1","dbp:date","dbo:MilitaryConflict","xsd:date","0.91749489099395","dbp:date","2-gram"
"soap-28526","noun","soap","soap",,"NounPPFrame","range","domain","1","dbp:father","dbo:Royalty","dbo:Person","0.717417914311591","dbp:father","1-gram"
"soap_opera-28527","noun","soap opera","soap opera",,"NounPPFrame","range","domain","1","dbp:father","dbo:Royalty","dbo:Person","0.717177996332221","dbp:father","2-gram"
"opera-28528","noun","opera","opera",,"NounPPFrame","range","domain","1","dbp:father","dbo:Royalty","dbo:Person","0.716850592527744","dbp:father","1-gram"
"character-28529","noun","character","character",,"NounPPFrame","range","domain","1","dbp:father","dbo:Royalty","dbo:Person","0.632726659789449","dbp:father","1-gram"
"fictional_character-28533","noun","fictional character","fictional character",,"NounPPFrame","range","domain","1","dbp:father","dbo:Royalty","dbo:Person","0.61377601790739","dbp:father","2-gram"
"fictional_character-28534","noun","fictional character","fictional character",,"NounPPFrame","range","domain","1","dbp:father","dbo:Royalty","dbo:Person","0.6134386479283","dbp:father","3-gram"
"fictional_character-28536","noun","fictional character","fictional character",,"NounPPFrame","range","domain","1","dbp:father","dbo:Royalty","dbo:Person","0.612560613618776","dbp:father","4-gram"
"Mount_Panorama_Circuit-40308","noun","Mount Panorama Circuit","Mount Panorama Circuit",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.784464540552736","dbp:location","threegram"
"ground-40309","noun","ground","ground",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.747645878056155","dbp:location","onegram"
"cricket-40310","noun","cricket","cricket",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.744208407535251","dbp:location","onegram"
"cricket-40311","noun","cricket","cricket",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.733799385705343","dbp:location","twogram"
"cricket_ground-40312","noun","cricket ground","cricket ground",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.730296743340221","dbp:location","twogram"
"cricket_ground-40313","noun","cricket ground","cricket ground",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.723240570679579","dbp:location","threegram"
"Supercheap_Auto-40314","noun","Supercheap Auto","Supercheap Auto",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.707106781186548","dbp:location","exact_string"
"ground_in-40315","noun","ground in","ground in",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.701646415445623","dbp:location","twogram"
"cricket_ground_in-40316","noun","cricket ground in","cricket ground in",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.690596174998875","dbp:location","threegram"
"cricket_ground_in-40317","noun","cricket ground in","cricket ground in",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.686873257446286","dbp:location","fourgram"
"race-40838","noun","race","race",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.992905635459141","dbp:location","1-gram"
"roller-40840","noun","roller","roller",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.984389071012956","dbp:location","1-gram"
"coaster-40841","noun","coaster","coaster",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.983777669136047","dbp:location","1-gram"
"roller_coaster-40842","noun","roller coaster","roller coaster",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.978067174239155","dbp:location","2-gram"
"race-40843","noun","race","race",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.971480129282646","dbp:location","1-gram"
"Glacier-40844","noun","Glacier","Glacier",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.964850917784065","dbp:location","1-gram"
"team-40845","noun","team","team",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.962831931808974","dbp:location","1-gram"
"glacier-40847","noun","glacier","glacier",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.957877654194112","dbp:location","1-gram"
"COVID-19-40848","noun","COVID-19","COVID-19",,"NounPPFrame","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","0.956934260145583","dbp:location","1-gram"
"river-44004","noun","river","river",,"NounPPFrame","range","domain","1","dbp:mouthLocation","dbo:River","dbo:Country","0.687241020974347","dbp:mouthLocation","1-gram"
"flows-44005","noun","flows","flows",,"NounPPFrame","range","domain","1","dbp:mouthLocation","dbo:River","dbo:Country","0.636232696979033","dbp:mouthLocation","1-gram"
"tributary-44006","noun","tributary","tributary",,"NounPPFrame","range","domain","1","dbp:mouthLocation","dbo:River","dbo:Country","0.60205116931613","dbp:mouthLocation","1-gram"
"River-44007","noun","River","River",,"NounPPFrame","range","domain","1","dbp:mouthLocation","dbo:River","dbo:Country","0.585412602983224","dbp:mouthLocation","1-gram"
"tributary_of-44008","noun","tributary of","tributary of",,"NounPPFrame","range","domain","1","dbp:mouthLocation","dbo:River","dbo:Country","0.566116526506274","dbp:mouthLocation","2-gram"
"tributary_of-44009","noun","tributary of","tributary of",,"NounPPFrame","range","domain","1","dbp:mouthLocation","dbo:River","dbo:Country","0.526158029901522","dbp:mouthLocation","3-gram"
"river-44010","noun","river","river",,"NounPPFrame","range","domain","1","dbp:mouthLocation","dbo:River","dbo:Country","0.470061730345158","dbp:mouthLocation","2-gram"
"river-44011","noun","river","river",,"NounPPFrame","range","domain","1","dbp:mouthLocation","dbo:River","dbo:Country","0.467752512952985","dbp:mouthLocation","3-gram"
"river_in-44014","noun","river in","river in",,"NounPPFrame","range","domain","1","dbp:mouthLocation","dbo:River","dbo:Country","0.414893370007008","dbp:mouthLocation","2-gram"
"teams-45592","noun","teams","teams",,"NounPPFrame","range","domain","1","dbp:nickname","dbo:Person","xsd:String","0.640612298637006","dbp:nickname","onegram"
"athletic_teams-45594","noun","athletic teams","athletic teams",,"NounPPFrame","range","domain","1","dbp:nickname","dbo:Person","xsd:String","0.551684409133593","dbp:nickname","twogram"
"team-45595","noun","team","team",,"NounPPFrame","range","domain","1","dbp:nickname","dbo:Person","xsd:String","0.540494987451941","dbp:nickname","onegram"
"soccer-45596","noun","soccer","soccer",,"NounPPFrame","range","domain","1","dbp:nickname","dbo:Person","xsd:String","0.52999894000318","dbp:nickname","onegram"
"athletic_teams-45599","noun","athletic teams","athletic teams",,"NounPPFrame","range","domain","1","dbp:nickname","dbo:Person","xsd:String","0.512420893490517","dbp:nickname","threegram"
"athletic_teams-45600","noun","athletic teams","athletic teams",,"NounPPFrame","range","domain","1","dbp:nickname","dbo:Person","xsd:String","0.510269968306234","dbp:nickname","fourgram"
"soccer_team-45601","noun","soccer team","soccer team",,"NounPPFrame","range","domain","1","dbp:nickname","dbo:Person","xsd:String","0.508357124757916","dbp:nickname","twogram"
"teams-45602","noun","teams","teams",,"NounPPFrame","range","domain","1","dbp:nickname","dbo:Person","xsd:String","0.493106098568522","dbp:nickname","onegram"
"Big_Hero-45603","noun","Big Hero","Big Hero",,"NounPPFrame","range","domain","1","dbp:nickname","dbo:Person","xsd:String","1.0","dbp:nickname","2-gram"
"University-45605","noun","University","University",,"NounPPFrame","range","domain","1","dbp:nickname","dbo:Person","xsd:String","0.878979903912527","dbp:nickname","1-gram"
"player-45607","noun","player","player",,"NounPPFrame","range","domain","1","dbp:nickname","dbo:Person","xsd:String","0.865533762868412","dbp:nickname","1-gram"
"darts-45608","noun","darts","darts",,"NounPPFrame","range","domain","1","dbp:nickname","dbo:Person","xsd:String","0.864548527177136","dbp:nickname","1-gram"
"darts_player-45609","noun","darts player","darts player",,"NounPPFrame","range","domain","1","dbp:nickname","dbo:Person","xsd:String","0.863398102275898","dbp:nickname","2-gram"
"Conference-45610","noun","Conference","Conference",,"NounPPFrame","range","domain","1","dbp:nickname","dbo:Person","xsd:String","0.857665583105784","dbp:nickname","1-gram"
"soccer_team-45611","noun","soccer team","soccer team",,"NounPPFrame","range","domain","1","dbp:nickname","dbo:Person","xsd:String","0.844283328758086","dbp:nickname","2-gram"
"Division_I-45612","noun","Division I","Division I",,"NounPPFrame","range","domain","1","dbp:nickname","dbo:Person","xsd:String","0.84174578812505","dbp:nickname","2-gram"
"soccer-45613","noun","soccer","soccer",,"NounPPFrame","range","domain","1","dbp:nickname","dbo:Person","xsd:String","0.830038289419688","dbp:nickname","1-gram"
"character-51276","noun","character","character",,"NounPPFrame","range","domain","1","dbp:portrayer","dbo:FictionalCharacter","dbo:Person","0.930498880915435","dbp:portrayer","1-gram"
"soap-51277","noun","soap","soap",,"NounPPFrame","range","domain","1","dbp:portrayer","dbo:FictionalCharacter","dbo:Person","0.926186996701349","dbp:portrayer","1-gram"
"opera-51278","noun","opera","opera",,"NounPPFrame","range","domain","1","dbp:portrayer","dbo:FictionalCharacter","dbo:Person","0.922269574709377","dbp:portrayer","1-gram"
"soap_opera-51279","noun","soap opera","soap opera",,"NounPPFrame","range","domain","1","dbp:portrayer","dbo:FictionalCharacter","dbo:Person","0.92183327923133","dbp:portrayer","2-gram"
"fictional_character-51282","noun","fictional character","fictional character",,"NounPPFrame","range","domain","1","dbp:portrayer","dbo:FictionalCharacter","dbo:Person","0.912780380057445","dbp:portrayer","2-gram"
"fictional_character-51283","noun","fictional character","fictional character",,"NounPPFrame","range","domain","1","dbp:portrayer","dbo:FictionalCharacter","dbo:Person","0.910573818752295","dbp:portrayer","3-gram"
"fictional_character-51285","noun","fictional character","fictional character",,"NounPPFrame","range","domain","1","dbp:portrayer","dbo:FictionalCharacter","dbo:Person","0.901916690193334","dbp:portrayer","4-gram"
"character_from-51286","noun","character from","character from",,"NounPPFrame","range","domain","1","dbp:portrayer","dbo:FictionalCharacter","dbo:Person","0.796173900544404","dbp:portrayer","2-gram"
