id,score,qald question,quegg question,qald sparql,quegg sparql,qald answer,quegg answer
198,0.767441860465116,Wie hoch ist der Yokohama Marine Tower?,"""welche  ist die H�he von Yokohama Marine Tower?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?num
WHERE {
        res:Yokohama_Marine_Tower dbo:height ?num .
}","select  ?o    
{
    <http://dbpedia.org/resource/Yokohama_Marine_Tower> <http://dbpedia.org/ontology/height>  ?o .    
}","[[(""106.0704""^^xsd:double )]]","[(""106.0704""^^xsd:double )]"
199,0,Hat die neue Battlestar-Galactica-Serie mehr Episoden als die alte?,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
	<http://dbpedia.org/resource/Battlestar_Galactica_%281978_TV_series%29> dbo:numberOfEpisodes ?x .
	<http://dbpedia.org/resource/Battlestar_Galactica_%282004_TV_series%29> dbo:numberOfEpisodes ?y .
	FILTER (?y > ?x)
}",,[[(false)]],[]
200,0.885245901639344,Wer ist der jüngste Dartspieler?,"""wer ist j�ngsten Dartspieler?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri
WHERE {
        ?uri rdf:type dbo:DartsPlayer .
        ?uri dbo:birthDate ?date .
}
ORDER BY DESC(?date)
OFFSET 0 LIMIT 1","SELECT DISTINCT ?subjOfProp WHERE 
{
 ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/DartsPlayer> . ?subjOfProp <http://dbpedia.org/ontology/birthDate> ?num . 
} ORDER BY DESC(?num) LIMIT 1",[[(http://dbpedia.org/resource/Max_Hopp)]],[(http://dbpedia.org/resource/Max_Hopp)]
201,0.831460674157303,Wer hat das Videospiel World of Warcraft entwickelt?,"""wer hat World of Warcraft entwickelt?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
	res:World_of_Warcraft dbo:developer ?uri . 
}","select  ?s    
{
   ?s <http://dbpedia.org/ontology/product>  <http://dbpedia.org/resource/World_of_Warcraft> .    
}",[[(http://dbpedia.org/resource/Blizzard_Entertainment )]],[]
202,0,Welcher Papst hat das Vatikanische Fernsehen gegründet?,,"PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX res: <http://dbpedia.org/resource/> 
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> 
SELECT ?uri 
WHERE { 
         ?uri rdf:type dbo:Pope . 
         res:Vatican_Television_Center dbo:foundedBy ?uri .
}",,[[(http://dbpedia.org/resource/Pope_John_Paul_II )]],[]
203,0.837209302325581,Wer hat die Musik für Harold und Maude komponiert?,"""wer hat Harold und Maude komponiert?""","PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
SELECT DISTINCT ?uri 
WHERE {
	res:Harold_and_Maude dbo:musicComposer ?uri .
}","select  ?o    
{
    <http://dbpedia.org/resource/Harold_and_Maude> <http://dbpedia.org/ontology/musicComposer>  ?o .    
}",[[(http://dbpedia.org/resource/Cat_Stevens )]],[(http://dbpedia.org/resource/Cat_Stevens )]
204,0.939759036144578,Gib mir alle Bandmitglieder von Prodigy.,"""Gib mir alle Bandmitglieder von The Prodigy""",SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/The_Prodigy> <http://dbpedia.org/ontology/bandMember> ?uri . } ,"select  ?o    
{
    <http://dbpedia.org/resource/The_Prodigy> <http://dbpedia.org/ontology/bandMember>  ?o .    
}","[[(http://dbpedia.org/resource/Keith_Flint ), (http://dbpedia.org/resource/Liam_Howlett ), (http://dbpedia.org/resource/Maxim_Reality )]]","[(http://dbpedia.org/resource/Keith_Flint ), (http://dbpedia.org/resource/Liam_Howlett ), (http://dbpedia.org/resource/Maxim_Reality )]"
205,0,Wer spielt alles in spanischen Filmen produziert von Benicio del Toro mit? ,,SELECT DISTINCT ?uri WHERE { ?film <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> . ?film <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?film <http://dbpedia.org/ontology/producer> <http://dbpedia.org/resource/Benicio_del_Toro> . ?film <http://dbpedia.org/ontology/starring> ?uri . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> . } ,,"[[(http://dbpedia.org/resource/Anthony_Hopkins ), (http://dbpedia.org/resource/Benicio_del_Toro ), (http://dbpedia.org/resource/Emily_Blunt ), (http://dbpedia.org/resource/Hugo_Weaving ), (http://dbpedia.org/resource/Joaquim_de_Almeida ), (http://dbpedia.org/resource/Julia_Ormond ), (http://dbpedia.org/resource/Franka_Potente ), (http://dbpedia.org/resource/Lou_Diamond_Phillips ), (http://dbpedia.org/resource/%C3%89dgar_Ram%C3%ADrez ), (http://dbpedia.org/resource/Catalina_Sandino_Moreno ), (http://dbpedia.org/resource/Santiago_Cabrera ), (http://dbpedia.org/resource/Demi%C3%A1n_Bichir ), (http://dbpedia.org/resource/Rodrigo_Santoro )]]",[]
206,0,Welche Tochtergesellschaft von TUI Travel fliegt sowohl Glasgow als auch Dublin an?,,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/TUI_Travel> <http://dbpedia.org/ontology/subsidiary> ?uri .  ?uri <http://dbpedia.org/ontology/targetAirport> <http://dbpedia.org/resource/Glasgow_Airport> . ?uri <http://dbpedia.org/ontology/targetAirport> <http://dbpedia.org/resource/Dublin_Airport> . } ,,"[[(http://dbpedia.org/resource/Thomson_Airways ), (http://dbpedia.org/resource/Thomson_Holidays )]]",[]
207,1,In welchem Land liegt Mekka?,"""in welchem Land liegt Mekka?""","PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
SELECT DISTINCT ?uri 
WHERE {  
        res:Mecca dbo:country ?uri .
}","select  ?o    
{
    <http://dbpedia.org/resource/Mecca> <http://dbpedia.org/ontology/country>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Country> .    
}",[[(http://dbpedia.org/resource/Saudi_Arabia )]],[(http://dbpedia.org/resource/Saudi_Arabia )]
208,0.8,Wieviele Sprachen werden in Kolumbien gesprochen?,"""in welchen Sprachen sind Kolumbien gesprochen?""",SELECT (COUNT(DISTINCT ?uri) as ?c) WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Language> .  <http://dbpedia.org/resource/Colombia> <http://dbpedia.org/ontology/language> ?uri . } ,"select  ?o    
{
    <http://dbpedia.org/resource/Colombia> <http://dbpedia.org/ontology/language>  ?o .    
}",[[(3 )]],"[(http://dbpedia.org/resource/Archipelago_of_San_Andr%C3%A9s, (http://dbpedia.org/resource/English_language ), (http://dbpedia.org/resource/Spanish_language )]"
209,0.947368421052632,Was ist das größte Stadion in Spanien?,"""was ist das gr��te Stadion in Spanien?""",SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Spain> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,"SELECT DISTINCT ?subjOfProp WHERE 
{
 ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Stadium> . ?subjOfProp <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?num . 
} ORDER BY DESC(?num) LIMIT 1",[[(http://dbpedia.org/resource/Camp_Nou)]],[(http://dbpedia.org/resource/Camp_Nou)]
210,0.857142857142857,Welche Profisurfer wurden auf den Philippinen geboren?,"""welcher Surfer wurde in Philippinen geboren?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
	?uri dbo:occupation res:Surfing .
	?uri dbo:birthPlace res:Philippines .
}","select  ?s    
{
   ?s <http://dbpedia.org/ontology/birthPlace>  <http://dbpedia.org/resource/Philippines> .   ?s <http://dbpedia.org/ontology/occupation>  <http://dbpedia.org/resource/Surfing> .    
}","[[(http://dbpedia.org/resource/Kevin_Volchok ), (http://dbpedia.org/resource/Mark_Morgan_(composer) ), (http://dbpedia.org/resource/Midget_Farrelly ), (http://dbpedia.org/resource/Doc_Paskowitz ), (http://dbpedia.org/resource/Marcus_Adoro ), (http://dbpedia.org/resource/Peggy_Oki ), (http://dbpedia.org/resource/Cheyne_Magnusson ), (http://dbpedia.org/resource/Johnny_Harper ), (http://dbpedia.org/resource/Simon_Anderson ), (http://dbpedia.org/resource/James_Lovett ), (http://dbpedia.org/resource/Koby_Abberton ), (http://dbpedia.org/resource/Daize_Shayne ), (http://dbpedia.org/resource/Ian_Cairns ), (http://dbpedia.org/resource/Kit_Horn )]]","[(http://dbpedia.org/resource/Kevin_Volchok ), (http://dbpedia.org/resource/Mark_Morgan_(composer) ), (http://dbpedia.org/resource/Midget_Farrelly ), (http://dbpedia.org/resource/Doc_Paskowitz ), (http://dbpedia.org/resource/Marcus_Adoro ), (http://dbpedia.org/resource/Peggy_Oki ), (http://dbpedia.org/resource/Cheyne_Magnusson ), (http://dbpedia.org/resource/Johnny_Harper ), (http://dbpedia.org/resource/Simon_Anderson ), (http://dbpedia.org/resource/James_Lovett ), (http://dbpedia.org/resource/Koby_Abberton ), (http://dbpedia.org/resource/Daize_Shayne ), (http://dbpedia.org/resource/Ian_Cairns ), (http://dbpedia.org/resource/Kit_Horn )]"
211,0.73972602739726,Was sind die fünf Stadtteile von New York?,"""was sind Stadtteile von Indien?""",SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/governmentType> <http://dbpedia.org/resource/Borough_(New_York_City)> . },"select  ?s    
{
   ?s <http://dbpedia.org/ontology/governmentType>  <http://dbpedia.org/resource/India> .    
}","[[(http://dbpedia.org/resource/The_Bronx ), (http://dbpedia.org/resource/Brooklyn ), (http://dbpedia.org/resource/Queens ), (http://dbpedia.org/resource/Staten_Island ), (http://dbpedia.org/resource/Manhattan )]]",[(http://dbpedia.org/resource/Hyderabad_State )]
212,0,Ist Cola ein Getränk?,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
ASK 
WHERE {
        res:Cola rdf:type dbo:Beverage .
}",,[[(true)]],[]
